sample_id,chr1_1,chr1_2,chr1_3,chr1_4,chr1_5,chr1_6,chr1_7,chr1_8,chr1_9,chr1_10,chr1_11,chr1_12,chr1_13,chr1_14,chr1_15,chr1_16,chr1_17,chr1_18,chr1_19,chr1_20,chr1_21,chr1_22,chr1_23,chr1_24,chr1_25,chr1_26,chr1_27,chr1_28,chr1_29,chr1_30,chr1_31,chr1_32,chr1_33,chr1_34,chr1_35,chr1_36,chr1_37,chr1_38,chr1_39,chr1_40,chr1_41,chr1_42,chr1_43,chr1_44,chr1_45,chr1_46,chr1_47,chr1_48,chr1_49,chr1_50,chr1_51,chr1_52,chr1_53,chr1_54,chr1_55,chr1_56,chr1_57,chr1_58,chr1_59,chr1_60,chr1_61,chr1_62,chr1_63,chr1_64,chr1_65,chr1_66,chr1_67,chr1_68,chr1_69,chr1_70,chr1_71,chr1_72,chr1_73,chr1_74,chr1_75,chr1_76,chr1_77,chr1_78,chr1_79,chr1_80,chr1_81,chr1_82,chr1_83,chr1_84,chr1_85,chr1_86,chr1_87,chr1_88,chr1_89,chr1_90,chr1_91,chr1_92,chr1_93,chr1_94,chr1_95,chr1_96,chr1_97,chr1_98,chr1_99,chr1_100
sample_6_tumor,3.31365207022873,6.71254291958573,6.54378471371632,7.12339824839754,4.04524032507653,7.59557754265252,3.07728918746525,8.30399159479442,4.50691882148232,7.02201438816949,5.05484400136197,6.57273079498638,5.44561232278683,3.62019680713525,4.49176352165258,7.00877611149863,4.28506667917173,6.97468401445357,6.5479773629971,4.21748831045283,3.37124034374466,4.50105390540853,4.45511414768643,3.71635030793114,5.85258307026243,4.42094189140961,3.57042647358585,4.20397421601691,4.48853493143629,5.70580339004309,4.34479987864113,4.00464850764383,4.8971261669168,4.25876261892214,3.86932800905261,4.5027715877472,3.71648454483267,3.64765908863741,4.45568527126474,4.22750571958294,4.19307715492166,4.64239726826778,4.55397073377653,4.49342892781453,4.38365752317507,4.50210265998271,4.34769381400549,4.38746243325336,4.07243756611654,4.40224992632511,3.58659818508137,4.27733026055149,3.59701602343314,4.28205801813326,4.76072874244746,4.6072612563598,4.64638526178178,4.19300899859949,4.44646246634651,4.87808927913898,4.12945607541499,4.5807746035305,4.26815911474732,3.97012667580539,4.77590123563426,4.29008712252849,4.29731727779828,3.9958568527707,4.27329531512006,4.55741726854397,3.81090487053025,3.71243059789564,3.63716184899429,5.35079725339228,3.51590041188569,4.3714352323488,5.08224812282163,4.39510412686511,3.77700444424102,4.45968259248501,3.90824589339437,3.63697554197142,3.5584912143263,4.72343750158142,4.19426185323123,4.06744243538657,4.30287059559496,4.02106135728147,3.91702400096363,4.31377048780697,3.5656989585653,4.98960639604863,4.21068558236872,4.71541318649679,4.4070368012772,4.26995307730756,3.83371451688299,3.93364578586774,3.7825949414248,5.51118028095147
sample_6_normal.tissue,3.18798401355455,4.05857978453971,4.00122930924881,4.4776427119486,3.89306108762328,5.02714208217554,3.32087412932699,5.66280182842143,4.63576818023964,4.37910816614374,4.55919452471105,3.9614745076451,2.94404608855769,3.59677345104395,4.73903774440977,4.33864095097244,4.30006877301255,4.39291198287311,3.79253263772528,4.05326924251231,3.35986576309283,4.52174569101482,4.47510331752438,3.85745766820181,5.74636085771878,4.11011481610569,3.57981647198747,4.25550668438535,4.32020042813592,5.62734324089041,4.2708914522091,4.03047984289786,4.87624158934633,4.24317650661939,3.77807232658559,4.58156873872116,3.54024850028465,3.56183968943227,4.37709560282078,4.26322520083572,4.26421728442579,4.64144256717816,4.45630141760492,4.34570636785346,4.27462695988758,4.49123965703164,4.34370434448763,4.34860344560207,3.98531928868399,4.36744622267164,3.55139973888079,4.27470086447844,3.62036749863964,4.35823406587143,4.67613039369652,4.66085265994711,4.62117164836528,4.15988469656924,4.44217244056339,4.92870347396719,4.10805962402207,4.39314222132602,4.21959625541365,3.99338293885522,4.87857116730085,4.46100192109561,4.3614992464548,3.96624572626087,4.26989647423382,4.54186402081615,3.81208394470046,3.77523888337761,3.66583127971027,5.22989116358989,3.58613806905599,4.35895026749722,5.02234398127214,4.1125101431223,3.79827966665815,4.28916295574615,3.95752856248114,3.74160515557071,3.60290547268128,4.68908360398948,4.19805892525178,4.14372749272553,4.32656802356401,4.06684523836057,3.8210967368112,4.3548724911787,3.49985624435804,5.04597064893966,3.76441413359068,4.68406389189298,4.38894194304673,4.2679464863712,3.9218000449311,3.97247516350722,3.86184107708182,5.44581075832658
sample_7_tumor,6.9627444112537,6.3122886181539,7.1652175406989,5.89604936245612,7.1828571286051,6.08399373822918,4.5770561488611,6.84838713741746,6.00722794885868,7.11361012808302,7.45057309532284,5.6204329611097,5.58728679192102,4.39351831019818,4.58516626915897,4.23039961123864,7.24748339431597,4.02479904454201,7.51315464680998,3.21906272057965,3.88111547189663,4.6005923434789,3.8108327030777,3.64835967515514,4.70084358313409,4.17804759834944,4.82232311688542,4.03489147728059,4.01934901251613,4.24462521908774,3.29312488010437,3.75550149405139,4.73772823976048,4.09115867606666,5.00203582453394,5.84806773411036,4.40291273460442,4.28140668869002,4.39336107739074,5.58408543490805,5.04418609591346,4.00109111414066,5.24520568115217,3.97880268540753,4.38395926472997,4.66480132016706,4.52906665567009,5.66233480524691,3.61131484509964,4.44795429763645,5.01754377120071,4.0911001321622,4.8357600611002,5.07254893194419,4.71790516896522,4.9886203708004,4.5898292456381,4.04096755500549,3.75133933169891,4.88735437917147,3.58438299526509,4.66488751587408,4.60677624496255,4.26822345714072,3.50484626571046,3.63601347085738,2.88564782418795,3.71543193914291,4.26809112638211,3.80852055501536,4.21915006286317,3.67348920715314,3.84736821268702,4.65301831189236,3.91316130943645,2.93523384785898,4.38687969818102,3.89010613721638,3.18965184791273,5.4402398874459,3.27766282295715,5.62338651107591,5.01216598452335,3.59173174718209,2.91179067623948,2.95685442225062,4.26397358221268,3.56743555680901,5.09350522279025,3.79656911664429,4.41303392035337,5.16090808822362,4.94710595658629,5.73460364312085,5.01148672690517,4.26936070303449,4.48385902743927,4.95754950492771,3.68704058935498,4.3687385140248
sample_7_normal.tissue,4.29202387070191,3.77375606178042,4.388491740043,3.3167046213212,4.56701962660403,3.51864691777539,4.31537812768819,4.25936957912908,3.46344963866609,4.60052434719144,4.76826286662396,3.01226813817111,5.64680764684749,4.34018016845392,4.33713418395731,4.54387589640692,4.66110445912907,3.81834142609619,4.959101061128,3.29353033577777,3.85638148353989,4.60938914708251,3.75336680371416,3.49458108958551,4.43202042643102,4.18928182733394,4.75719764330801,3.98989648363009,3.84111909861007,4.37868692531289,3.2226304827192,3.64392668909656,4.69832489215799,4.08880062618968,4.99162366973235,5.84112551377332,4.48552702098829,4.22002610557644,4.061298894819,5.3145054873648,4.98998682643751,4.16574326582861,5.2581578815536,3.88197701194231,4.41013617570445,4.70557190634927,4.08089552665379,5.39844824033045,3.65846273767775,4.42707624751997,4.99922407351052,4.21533422285089,4.87505583772481,5.07205530610843,4.71361704653111,4.95148663673208,4.64989542077725,4.07227610425846,3.43737127013931,4.87261314592947,3.58096963894423,4.67650048285205,4.32128845250467,4.3151663252118,3.59283510114201,3.71299187331762,2.95508626400955,3.67480887073347,4.05264862079064,3.7448445166472,4.12017227460531,3.71758200637832,3.8117973407851,4.7417764608605,3.92602757338049,2.79298607138847,4.36117309930478,3.55767606531476,2.93148628310745,5.19746181502544,3.29712018464547,5.53751722029732,4.87558761967576,3.77729422975387,2.78382632859918,3.05487323486024,4.3870130643986,3.46306331452206,4.98989901196547,3.81050678247291,4.33177531648638,5.17133047189924,4.80881275687927,5.4728420171844,5.06808356090261,4.23507417925073,4.25191772624693,5.03524548284551,3.64178496484242,4.26880345002824
sample_8_tumor,7.51625858586348,6.60411626283224,3.94025027486121,8.42004203350642,7.13968687107909,7.0047190164299,6.81763009472946,6.36837603860979,7.51421936781329,4.03285050188522,4.48609216710866,4.69059147661403,7.5531738157982,5.75999173817107,7.61215855052362,6.93174506274236,6.96074026914012,7.38849582006897,3.55070451756436,7.37284128207778,4.08831215662357,4.00156601901275,4.42542277994268,5.21926232292336,3.89799576015156,4.5989848567869,3.66149750373425,4.3863346824928,3.3149621356202,4.89600925034218,4.23130603222006,4.0364132038932,4.18114784480317,4.38859736842978,4.61275455566437,4.23116125482139,3.57954101404864,4.39605254542407,4.24346167396089,4.43393886684681,2.75405548134917,4.73016100686333,3.71497850032003,3.96401355800562,4.60091628247029,4.77909251747784,4.11404899120392,4.03690546313269,3.16257310098693,4.32340886299653,4.63880240884623,3.13868387886164,4.14045308320313,4.85227278128803,3.74498367019675,4.50760501574735,4.34398395167797,3.64777526293711,4.67362177617348,4.95990207492557,3.74116335133499,4.61040792850533,3.81388889811176,4.23553617401916,4.04910552157643,4.78481225209471,3.10503573027545,6.11045423438524,3.54873937413745,4.83999492736012,3.70949700510629,3.88685279542229,4.85636999194818,5.04468851668429,4.95140100753974,3.50346321811304,4.08846041487269,4.79687296230323,5.46617619815908,3.48589616685374,4.27429736096573,4.21565341319959,5.11693460432143,4.49133790499169,4.18561585327971,4.99627790763891,3.80662602069441,4.71323647690533,4.38534195172283,5.2417728679885,4.3640098039514,3.44527332833659,4.20504628871441,5.12571525593328,4.75592641964889,4.19705942829368,4.60756167785121,4.31057040956271,3.66470077163338,4.76136351856879
sample_8_normal.tissue,4.95228895264196,4.05198487292258,3.6108497103527,5.67264021156768,4.60854934943224,4.40766217173216,4.2472878232046,3.78282303810362,4.92764203693189,4.134474331465,4.73530522255185,4.82400472254269,4.99976558268895,3.22688504452547,5.04916580995149,4.34991099551655,4.19394139682852,4.80751154907415,3.84981633566395,4.57193745442827,4.04196628976242,3.99319448164796,4.21671085409291,5.02084618423078,3.97235052109139,4.35393568857315,3.69049523781991,4.33946425638652,3.34628685795582,4.802693359319,4.20763738685944,4.02172242080915,4.19645131770978,4.44681116021447,4.46179048471853,4.23615214564721,3.75985729266206,4.33091525149332,4.31851116383714,4.62606613907031,2.80244792228548,4.68178902241028,3.60229974142036,3.83575308235661,4.6353591646919,4.85578313776746,4.18865050653338,3.95855278360781,3.2342724955574,4.25473809606417,4.6876375357163,3.22550776359733,4.14445166279386,4.85415566167389,3.66277263550266,4.4918098130628,4.12635516416159,3.61298542664234,4.62745361792946,4.59006791320036,3.50783172771736,4.50220031044781,3.80830894677237,4.34044374439953,4.1866760288402,4.74256882908084,3.05738532523549,5.9949151963988,3.52741363004656,4.9359512526632,3.69991780316358,3.84136923483028,4.8909173539754,5.05984801434562,4.68727694355727,3.40106313909682,4.16210187718197,4.77338544156114,5.56246993008132,3.60239200103432,4.3246859121672,4.16193949900936,5.16822038406407,4.69488320733082,4.29000417434294,4.9277396806162,3.64214160656945,4.74445603344164,4.55049984508457,5.22885673102577,4.00983370727605,3.60992042261878,4.45174947735623,5.16035048358764,4.67585422662263,4.26162819321863,4.5165435969022,4.33035237522071,3.58044366909514,4.72880127145126
sample_9_tumor,6.65722595936139,3.62227470091965,6.7234708414267,7.2286770680563,7.24623696175689,3.03804982199506,5.8224733651006,3.58486026015421,5.41764053985005,5.27716824418002,4.22137053708143,7.44823738463502,4.33788018814743,4.17310378119932,7.31227276609604,6.42240672373383,6.25218221682747,3.62088617229323,5.84988148603031,7.17991626892767,4.41608640049813,3.98563052367655,3.71633506048461,5.09440368071371,5.18030936953629,5.50748933406176,3.63976763189457,4.15376786972287,3.72641182446543,4.54261891723877,3.71368824655486,4.39051215518233,3.84160778019939,5.04886361462483,4.56749284570084,5.35598185730431,5.61324678912783,4.29665046126582,3.05310617602721,4.31820475607781,3.97641745289154,3.09742752919295,4.39067332938731,3.73917365138996,5.40123022976991,4.27487499055277,3.86918638794749,4.65204708113611,4.76900813648697,4.68548453824611,4.10560632249734,3.50223944446018,3.68150191552671,4.38678117513343,4.69319021183884,3.3587502324968,3.45234863788564,3.96600338595909,4.39609004946432,3.86118214549232,3.21985040905254,4.06427572898732,3.65424698488452,4.0177147958058,5.11047347684498,3.69886810284224,5.2361853873715,4.74180115431424,4.40611406742318,4.25422973393851,3.99532468665636,4.41664298668436,2.80742911115401,4.07221273021917,3.74400971221488,3.88770963778481,4.59686043190343,3.40892601792925,4.42114964198349,5.38566354651856,4.17332278352576,4.62314149213889,4.75678661983204,4.68771152066101,3.58923705549314,4.5448432669863,4.4472389705958,3.55329178915416,4.86577512540522,4.45285115810648,3.93982355683436,4.75725340277252,4.82445252432833,4.07817675166623,3.26642600862388,4.34845043197509,5.07379841403541,5.70938505941242,2.97418858092251,3.37315554647246
sample_9_normal.tissue,4.02295711020464,3.62902885964099,4.07719940096159,4.67748309300816,4.70245590436758,2.90541219899083,3.16270020553649,3.63467510108817,5.5682570525803,5.21929359385071,4.07781002425332,4.94669847690672,4.35375667164311,4.38627004832499,4.63273248426774,3.85528786980168,3.7334271342777,3.55654926975062,5.34132586283958,4.32716500889539,4.10226241492147,4.02995681101062,3.75558568668591,5.04614353267475,5.17359587745408,5.36270312499436,3.6143018574017,4.21667656703166,3.79685991993429,4.50701108240278,3.74122623569182,4.43178314404711,3.88631535060818,4.88380659431884,4.57566141559312,5.30618732402404,5.58399748641093,4.21300831253885,3.12409940001091,4.34862028465337,4.05952950339508,3.11637689811632,4.44159520673635,3.80025157214361,5.21085553875236,4.40288842282372,3.87374206808124,4.68598659316813,4.32851504986257,4.6259395753532,4.11581473424186,3.50340242293675,3.65520906832506,4.2869209099988,4.7650070344761,3.28471505773954,3.51345235236932,3.75776437100794,4.37274942716937,3.84290957257835,3.25329228572605,4.01443969369788,3.60542248891681,3.94842893139887,5.05561578612779,3.71477875007316,5.3220950327576,4.78822727694287,4.42108049473234,4.31040666639297,4.04301114432477,4.38103686763249,2.87084256909257,4.0543972212495,3.44571504619069,3.86080049891595,4.60645719909903,3.41048074388707,4.39035085341615,5.38037269069394,4.14013318185673,4.6088712197241,4.85713468728115,4.68042833865619,3.52718967329843,4.5966381990597,4.28594404716745,3.54209211513988,4.54815398111142,4.33346307631971,3.86825408104095,4.65240832194311,4.5854298402685,3.82942587585497,3.41572759699553,4.28285995994543,5.05763900007573,5.69136508654487,3.02751429011677,3.32224605553697
sample_10_tumor,7.35011725476545,6.47924860881397,6.25463846901576,5.99529184243088,4.18689428400578,6.28834747364053,7.00879391542329,7.20242958056058,4.72213773778656,7.23609398075032,2.94508144293759,4.62390431443701,6.31508979943625,7.3908450157024,7.023246280407,3.26974955907234,6.28274252743879,6.42412224666153,6.95195924153995,7.50926938460695,4.68917672577362,4.00982642983015,5.31174074663622,3.59130112497747,4.3712532320082,4.61093650117578,3.06735549322338,3.58572849341799,4.53738897593013,3.76539636386976,3.99797650248888,4.2932808818253,3.85283747490705,5.05224185843784,4.53864695409935,4.17485954374957,3.39145986579616,4.02823810492198,3.94698512494318,3.60317789954033,4.30052330049448,3.9669203591344,3.4511302711393,4.89421143961568,3.73575914141025,4.23027232008835,3.96976056746165,3.20880681240428,5.44300934716507,4.90538139907255,3.34828259563031,4.05018516405711,4.37297098766216,3.80465716863217,4.64034249681052,5.42845716023023,5.12242274566999,4.61535117142675,3.88874162645198,4.77982214552787,4.7418288465489,4.52794185794099,3.7598736772597,4.2505429402208,4.85404113485928,4.54811593959679,3.90187681996921,4.38304090493923,4.14941937615849,3.86660065311658,5.81604041956094,3.8762183993256,3.72799107224008,4.20072162530876,4.56593360416002,4.68988483023876,3.31168176834118,4.08173501255819,3.87743999533984,3.86683141436235,4.28520721148261,5.23671451487954,3.7181121173439,4.31330555963649,4.02848361251921,4.60355550608258,3.85880301330058,3.42783650380329,4.72682955251555,4.06621245054054,4.27782265867508,3.93431659259543,4.63878715050417,5.02316250790305,4.75754118956128,3.96662272708457,4.33358609434017,5.40673231384482,3.55888114566738,3.28497691269835
sample_10_normal.tissue,4.72688009251983,3.72905731832575,3.67946033025157,3.35684772017014,4.39236064813518,3.70231343302529,4.48816905963819,4.53756676284154,4.26356894340249,4.34805421727602,2.83637267173239,4.43830580950329,3.80455072306863,4.77321938383825,4.38007894012882,3.45927930205857,3.77620710456707,3.9105252609758,4.32448824441327,4.99640251676545,4.65759068779582,4.01043784125456,5.26161955021621,3.70724487388235,4.35553076952863,4.58254583038156,3.26455490133974,3.58931365199077,4.50020551863214,3.88987753691525,4.04906590387116,4.11199279382092,3.74714179572386,5.0863231972409,4.50150102052984,4.04940561375122,3.38353633625398,3.98869148105332,3.97458458083146,3.75363690188934,4.03606549463871,4.11335342075175,3.42816507906692,4.82184157466972,3.72012015560869,4.347869554924,4.08917557165038,3.24420974108756,5.2506786496191,4.86418109909646,3.34161562494047,4.09349599049492,4.23072011971047,3.8807759927724,4.68944079715367,5.27380730801828,4.83901608904664,4.72651859038142,3.94449633408054,4.81007191327253,4.5992498204644,4.53713946987562,3.66289920713399,4.15965727867989,4.8567661842152,4.66842325175782,3.6687387334977,4.39491627976018,3.91354653167089,3.83511088126195,5.50480592690275,3.82187982607024,3.63943446319576,4.23776262932538,4.55724632262712,4.60603372170249,3.35673357065063,3.99800225715998,3.93066570006699,3.87212359101177,4.32664785334755,4.92064082769473,3.69453128918386,4.31038607265992,3.92188007149047,4.42919944490474,3.78990271605088,3.447666987895,4.69339503378189,4.02738305644627,4.29865206448725,4.04965787172647,4.35589733548366,4.83037015266933,4.77634488304629,4.05845427623637,4.30053179878979,5.42857263519704,3.55970332291066,3.23067855047569
sample_11_tumor,7.19627180049069,6.60971357918646,4.35601759919695,4.14460991168046,7.08256961524337,7.71846210484353,7.29743645750007,6.94833712990679,6.84556995365389,3.01294246358214,4.60536374854767,6.43408872288227,3.8792906069519,8.10327706479903,6.56552971170877,6.9912365788246,4.01028393606909,7.18542172824584,7.54000685227529,6.68555693347683,3.73378259870909,4.43942885605302,2.92254271664213,3.70666123996704,3.88984595480685,5.84088972374582,5.25239783759832,5.62376480513133,2.7524526192324,4.46994886436085,4.08044939117929,3.87955945340927,3.82876048865981,3.11033248536375,3.55443466603454,4.4198813134903,3.95733772745866,4.49043239662874,4.3552151978337,3.95282489139604,4.35356240347549,3.49881691663983,3.67541842302544,4.55151564217657,3.73673174395542,3.92929987426582,4.31477149740395,4.47000242002254,4.65380390006186,4.02649072103981,4.74134646621319,3.75053473488564,3.66459006565376,4.16421301410411,3.89607282893698,4.50368756213128,3.55341535090389,4.2097674112002,4.17603268622359,3.13243194872076,4.21013444714562,4.28281942920829,3.2321091497324,4.28408942900132,4.85777987383736,4.23908268800024,5.40772692819829,3.20307010298258,4.55803916034692,4.73362164763573,5.12034715605577,2.45869675730598,4.62459201814163,4.57476849824262,4.55454796274843,4.876240456,4.02283717690304,3.35562377530592,3.21935782962537,4.17974527877872,3.73473205450851,4.45686589688169,5.36939022313367,4.84946551780876,3.63485270172752,4.34738826996923,2.70714006363064,3.97214175829328,3.48198676248304,3.8297721568001,3.78581527773539,3.17902435314514,3.9692663710611,4.73719414502454,5.66101837241834,3.25592131094736,4.86262313626779,3.73721353361272,3.69315877895022,4.57875633257625
sample_11_normal.tissue,4.61318415246005,3.97186408782734,4.67135469772218,4.20593887773532,4.37473779495611,5.10234036540272,4.67337447009672,4.29356905353134,4.21184559063355,3.02213818782694,4.731200416083,3.80936129418517,3.83608001822881,5.57977161669267,3.92518915914183,4.41495522396292,3.91924441564487,4.6751085302234,4.9347361872445,4.14797618558216,3.67906557163727,4.32449708443108,2.9130617854346,3.70407166461793,3.97489754816348,5.78650292615392,5.08188736912372,5.41334692176298,2.8246405515717,4.33440520738248,4.09769768458096,3.91096642647945,3.81676440369424,3.10626763858053,3.21855455173463,4.07422192374687,3.83564822948458,4.42714291334637,4.17355536394432,4.07650414933023,4.21803916696606,3.50785343248871,3.69254052953236,4.53102650247605,3.79503454799599,4.0611090330208,4.2924639526106,4.38743928118094,4.6658975409248,4.1082010027832,4.48754235538141,3.85035743462571,3.64087754727319,4.30187250899434,3.91979703767044,4.49820724346267,3.54036540107345,4.19368559255943,4.00236420190405,3.12931456199139,4.15638400145391,4.23392760398236,2.95547604858228,4.21004538192131,4.83301244956155,4.21794994884653,5.16491529522242,3.00892266311586,4.4892569230138,4.70510987738048,5.14918046824122,2.37411909445344,4.28579621037459,4.61092168502493,4.48258646324071,4.73769462322837,3.96901316518827,3.50899839788356,3.32567756337567,3.91149019692801,3.70561196624625,4.48410060615205,5.36432873771187,4.67329313143685,3.60052172210338,4.25812894874763,2.89980491576904,4.07997420894615,3.43251543268439,3.76614548864737,3.81334822846568,3.30987971266959,3.93392106345425,4.6495449910347,5.63712079515193,3.20921838831263,4.85006775777347,3.52103833868627,3.63786663198698,4.57780820114908
sample_12_tumor,4.11695857409298,3.94598647076872,4.11395563015739,3.32736354094823,4.46176533401793,4.51833649229076,4.19638703710138,7.25534664410158,4.95130178906692,7.24136033826037,6.94427608252061,5.00828008544293,5.86502351695116,6.74252799162317,3.55790187061627,7.14786783673173,4.77771777332861,6.43874731916237,3.7302141067693,7.12274744771519,4.54772829247899,3.37022987263644,3.84366527416234,4.58734870893797,4.19521282706346,3.3491580007172,4.23205768322921,2.8805749295227,3.28006567355585,4.22661598884458,3.8620462652664,5.09572265671897,4.29691259052229,5.04054300958599,4.85862208892581,4.02982115783647,5.50923381221376,3.84070136536597,4.39847465499463,4.12369765027109,5.54184556703966,3.84536449939497,3.21673916265333,4.76496835751556,4.06342671331893,3.75801558381568,4.08640293201772,5.06231360093651,3.49148611366941,3.84193390892148,4.14591138485414,3.72539147746454,4.7922364881235,4.84396546518835,5.21598368841201,4.7151254715446,4.03446338122555,3.74087523999531,4.34688529617357,3.56241497860258,4.6582004378011,4.37552485273893,4.43784929055232,4.3504237343104,4.75815278775911,4.37630043943171,4.94609209450145,4.76546808630439,4.45368344113391,3.96382180245583,4.01504664525673,4.2895251660344,4.27023838181716,3.84205089402614,5.48762819959924,3.5111926978733,4.79550812502681,4.55125235259761,4.135546596366,4.75520617012281,4.7506601059825,4.3921978001968,5.11593118834455,4.73169199132174,4.78917962948166,4.61935539425652,4.28424398239651,4.42575806170062,3.64209746285802,3.38762432004919,4.11624861842537,4.00892036601233,3.79598797649124,4.54235850194871,4.05366012705586,4.11715398392094,3.88750481224611,4.09353734517049,5.48084742692619,3.47418575860773
sample_12_normal.tissue,4.16285297365397,3.85479182243497,4.17467704217076,3.36705282672015,4.30142714139164,4.70743892411358,4.34636649085581,4.70599441910607,4.70966606544472,4.73715152253819,4.10569083593714,4.77030195122619,3.31455781059896,4.2280401165108,3.51786413298531,4.4030904478127,4.90109298524974,3.83162013330716,3.98928226226608,4.43720682885401,4.50015952345097,3.38520130142791,3.92891223824567,4.73284422054723,4.35223578581038,3.41432274220403,3.9269798758567,2.79843160088406,3.1884962341843,4.31383545912844,3.85216289612435,4.96727604189995,4.46527783562178,4.72816393236244,4.70324147545936,4.08661105453746,5.35570877829342,3.82737450302588,4.39108793132377,4.1908152760846,5.18113361643512,3.83473739352284,3.17301192243694,4.34511588200514,3.93582898384555,3.81622810206075,4.22947628995399,4.8304330650941,3.57404358332963,3.90718052771904,4.17406630814795,3.80344987661612,4.63677338845025,4.81341794753921,5.22367857823476,4.63306260896587,3.92677996659043,3.73996245099793,4.37154283504459,3.43977805865636,4.62233230560802,4.18425681420209,4.39267671899056,4.39268842159986,4.80982148779192,4.4564583818049,4.66288192721472,4.54394991219747,4.53284614225399,3.8790934017582,3.96650100954894,4.31990783000603,4.22387834606875,3.861122899589,5.52125563385884,3.48115047206088,4.8762681603009,4.48060519778841,4.04158758568757,4.68857736814778,4.76409943773153,4.41711220708885,4.82665795459507,4.42217854493618,4.85006262662185,4.0682906472522,4.28172870773507,4.42339583256778,3.42060214476073,3.39181127497696,4.03445200566214,4.21454140702372,3.84488166804021,4.62857605616152,4.18347897995366,4.16164721740244,3.96656844207966,4.170319581806,5.14495877244027,3.53319995680097
sample_13_tumor,3.86751135255449,3.22093608019782,4.40191148621909,6.24254923180424,5.80604401826882,6.49830796102608,4.58741224090681,5.62659609043249,4.41398943477475,3.57621119591966,6.27927155330957,7.80440475490162,7.58302852286129,3.96458882223953,6.96523601915887,5.55906970036934,6.73174225359862,6.94604206049798,6.35141452806979,7.00373275255283,4.60647892757282,4.71106544442671,4.33561894796017,5.00378629861801,3.26813008217825,4.26681909267697,3.86027506213287,3.26135477041203,4.75250795873466,6.34528432930079,5.11124993708804,4.0966835624187,3.63211579743507,5.25663261232999,4.55833795377632,4.77612418815483,3.93643681804408,3.9200487894509,3.75217287794769,4.51590112379896,3.80681952106941,3.12311820174563,5.44969193706637,4.38286270374858,5.44343100255928,4.48920563203635,4.64884350120497,5.37887461140375,3.99791470101227,3.98149775486682,4.13671997287057,4.56520459463498,3.37756876992634,3.58889037307086,4.12879912730065,3.42269614061727,3.89365725293766,3.78367685871695,4.62375519752549,4.60720292089101,4.20391765543961,5.71473857398506,4.5040920877126,4.78628830984797,3.85626874556625,4.06641527555931,4.36330307364241,4.73499091933558,4.85429102934522,4.74493008594014,3.61560728269848,4.60864317476284,4.50374260038778,3.75571642772288,4.74443202031087,5.81224449265636,4.57766868577113,4.57320491245864,4.34815358849351,3.43940508283439,3.65710802166507,4.89026672907563,4.88707235641266,4.308681045871,4.3557027322195,4.44088600321811,4.05516685179219,4.43448622819659,4.39534070725731,4.97701375188843,3.85442552735067,4.90390862582715,3.3388630333818,5.04789110529236,3.61095904260802,4.28316254292582,4.20703776455859,4.25575905765526,4.08976808677854,5.15186066603759
sample_13_normal.tissue,3.97171739939257,3.2292703750265,4.13234042011928,3.63162103261,3.24846650447276,3.98727455815561,4.8848490033683,3.0709927733859,4.23317996763376,3.60015179001005,3.75790609310826,5.13213776908416,4.81153452114546,4.24185973854018,4.45699922368293,2.99254055925748,4.01577806484316,4.39454970798929,3.75805306063688,4.28631546688814,4.45418702734335,4.5789138766685,4.32587153425872,4.81392105316447,3.34885983429863,4.19185868594648,3.82571154274275,3.25970994070066,4.7153735785369,6.01057286103334,5.12314728746068,4.01529589608673,3.70685329649672,4.93064684522879,4.66537130524772,4.67523568672816,3.90924247087762,3.85190095252089,3.44458351623852,4.22779183451014,3.96831727362714,3.19777458520256,5.44795973628015,4.24245922879188,5.39595306973414,4.53286479179278,4.5864198348807,5.42079193135791,3.90187563151753,4.02089484781485,4.18233413466867,4.456298622142,3.37850979303481,3.58125334051304,4.09581325855418,3.34602336630144,3.88224589823227,3.76719580149098,4.3839133040076,4.62108451828955,4.20060493439735,5.73534744139127,4.48796680278585,4.71722632017827,3.81905558458948,3.80337126118984,4.33106802017593,4.59109737585787,4.95009303335073,4.81913377910789,3.6285925204302,4.48531649954737,4.53120429668995,3.74419027724586,4.83309850417876,5.47331645272741,4.55942044144069,4.47174621367002,4.23222461045918,3.53179695990806,3.57365734040932,4.6562307954388,4.88184677547025,4.47409781258782,4.40961696131387,4.40253292332299,3.99154552428904,4.21636745280255,4.50063808769455,4.87663078769899,3.73117624731834,4.95270521564363,3.32594168834882,5.07022485089461,3.71436153253082,4.33536201811353,4.20818353968108,4.2119254703399,4.11280724962242,5.20757094084217
